"ID","CUSTOMER_GRADE","STATUS_PANTINUM","STATUS_GOLD","STATUS_SILVER","NUM_DEAL","LAST_DEAL","ADVANCE_PURCHASE","FARE_L_Y1","FARE_L_Y2","FARE_L_Y3","FARE_L_Y4","FARE_L_Y5","POINTS_L_Y1","POINTS_L_Y2","POINTS_L_Y3","POINTS_L_Y4","POINTS_L_Y5","SERVICE_FLAG","CANCEL_FLAG","CREDIT_FLAG","BENEFIT_FLAG","BUYER_FLAG"
50511,12.3117944089387,0,0,1,3,36,27,106,116,118.5,113.5,125,95,84,88.5,122,133,0,0,0,0,0
50512,7.84920688602851,0,0,1,1,112,25,111.5,111.5,110.5,112.5,111,93,103.8,111,113.5,112.7,0,0,0,0,0
50513,9.30205703662318,0,0,0,6,14,23,71,66.5,69,67,73.5,63,34,42.4,68.3,94.8,0,0,0,0,0
50514,12.4435744570382,0,1,0,2,82,28,164,166,162.5,161,154,176.4,176.1,166.3,168.1,145.5,0,0,0,0,0
50515,13.2933158598629,0,0,1,2,52,32,104,100.5,101.5,102.5,106,99.5,82,102,124.2,125.8,0,0,0,0,0
50516,13.4497442090067,0,0,0,6,12,16,72,71,72.5,67.5,69,67,83.9,82.5,45.3,37.1,0,0,0,0,0
50517,9.75777153492214,0,0,1,4,26,25,103.5,103,101.5,102.5,98.5,126,115.2,109.7,115.8,110.5,1,0,0,0,0
50518,7.81173079420564,0,1,0,2,90,30,184,176.5,177.5,177,180,189,178.1,179,188.2,159,0,0,0,0,0
50519,14.3963095804492,0,0,0,5,26,18,59,83.5,126.5,75,87.5,75.7,85.5,60.4,84.2,67.8,0,0,0,0,0
50520,11.175209309804,0,0,0,0,0,21,74.5,95,82,78,74,75.7,48.7,57,74.5,87.1,0,0,0,0,0
50521,11.4556965976637,0,0,0,5,14,25,57,61,64.5,70.5,72,97.9,61.7,79.1,83.4,107,0,0,0,0,0
50522,7.13582213132241,0,0,1,1,20,23,93,72,18.5,63,125,105.7,118.6,109.7,130.7,103.8,0,0,0,0,0
50523,6.75455441282902,0,0,1,4,28,19,110.5,112,108.5,110,110,107.6,121.7,128.2,127.8,133.5,0,0,0,1,0
50524,10.2390561119067,0,0,0,8,10,17,70,73.5,71.5,74.5,69,44.1,67.8,56.3,56.7,72.3,0,0,0,0,0
50525,5.77693165102876,0,0,0,2,56,20,110,104.5,104.5,109.5,106.5,109.5,103.7,87.2,76.2,70.5,0,0,0,0,0
50526,2.464129962105,0,1,0,4,44,32,170.5,153,151.5,159.5,163.5,157.9,162.4,174.1,158,168.2,0,0,0,1,0
50527,11.6094152720344,0,0,0,1,70,18,55.5,54,56.5,68.5,73,49,52.2,63,63.8,83.3,0,0,0,0,0
50528,10.3375918521379,0,0,0,6,14,19,64.5,76.5,77.5,70.5,61.5,65.7,28.3,32.2,47.4,55.8,0,0,0,0,0
50529,6.83461670794193,0,0,1,6,20,20,105.5,110.5,111,111,115,99.2,110.2,115,126.7,150.3,0,0,0,1,0
50530,6.77767890759506,0,0,1,4,28,18,104.5,106.5,111.5,106.5,111.5,116,89,119.8,129,91.8,0,0,0,0,0
50531,9.07129324594323,0,0,0,6,10,23,66.5,68.5,59,58,63.5,64.5,57.9,75.2,45.5,56.4,0,0,0,0,0
50532,12.5627383843539,0,0,0,4,22,17,77.5,85.5,87,93.5,84.5,81.9,74.8,63.5,68.3,66,0,0,0,0,0
50533,15.2527817855712,0,0,0,6,16,24,94,88.5,90.5,93,89,82,85.1,64.8,70.8,98.4,0,0,0,0,0
50534,14.9433689095069,0,0,0,2,38,17,68,72.5,66,67.5,68,61.5,69.3,65.5,60.4,78.5,0,0,0,0,0
50535,11.8731741785505,0,0,0,5,20,24,92.5,81,86.5,89,91.5,113.5,100.1,79.2,85.2,113.2,0,0,0,0,0
50536,9.62488259219931,0,0,0,6,12,15,65,66,67.5,69,66,55.8,69.8,74.2,51.9,48.5,0,0,0,0,0
50537,11.3147971208306,0,0,1,3,32,24,90.5,91.5,97,97,99.5,73,115.5,97.7,110.7,126.4,0,0,0,0,0
50538,9.41226069610649,0,0,0,0,0,13,66,74,68,57.5,67,58.7,54.9,58.6,62.9,75.2,0,1,0,0,0
50539,14.1737448291991,0,0,0,6,20,26,109.5,114,108,103,104.5,105,64.6,72.8,73.2,101.8,1,0,0,0,0
50540,8.62437168187816,0,0,0,6,14,16,76,73,69,64.5,67,94,70.2,65.5,76.8,39.8,0,1,0,0,0
50541,11.4778428989451,0,0,1,3,44,23,132,130,129,121,128,149.3,152.7,150.2,134.2,128,1,0,0,1,0
50542,17.0803196955196,0,1,0,5,26,26,130,129,127.5,132.5,135.5,183.2,152.1,121.8,154.2,161.8,0,0,0,1,0
50543,14.541285874829,0,0,1,2,42,20,87,82.5,84,88,89,92,91.2,101.2,113.5,115.8,0,0,0,1,0
50544,5.57910830068223,0,0,0,5,20,22,91,87,91.5,91.5,87.5,69,90.2,81.8,84.1,80.2,0,0,0,0,0
50545,8.55630919112942,0,0,0,0,0,24,93.5,89.5,83,87,92,88.3,83.7,49.6,71.5,63.9,0,0,0,0,0
50546,14.7768763214117,0,1,0,2,86,29,164,167.5,168,169,172,161.7,147.9,157.2,176.7,186.4,0,0,0,1,0
50547,2.67473494676764,0,0,0,5,18,20,82.5,84,77,81.5,85,81.2,60.6,66,61,102.7,0,0,0,0,0
50548,13.1161649100876,0,0,1,3,46,19,135.5,131.5,127.5,131.5,123.5,139.1,152.1,128.1,136.4,131,0,0,0,1,0
50549,11.2363778250055,0,0,0,5,14,24,66.5,67.5,69.5,72,68,66.7,85.6,88.2,87.5,72.8,0,0,0,0,0
50550,11.9395657550475,0,0,1,7,22,24,148,141.5,151,147,141.5,104.2,105.7,150,140.1,120.4,1,0,0,1,0
50551,10.4419475669772,0,0,1,1,126,29,124.5,124,125,125.5,120.5,108.4,117.6,121,146.3,129.3,0,0,0,1,0
50552,6.17256286564348,0,0,1,3,30,19,96.5,85.5,85,93,90,96.6,105.2,95.3,103.7,99.3,0,0,0,1,0
50553,9.07925189877585,0,0,1,3,50,32,139.5,148.5,145.5,148,145,142.2,172.4,136.9,128.1,144.1,0,0,0,0,0
50554,10.4493969091445,0,0,0,4,18,22,71,68.5,66,69,66,81.3,63.9,79,64.2,67.2,0,0,0,0,0
50555,7.6584695426599,0,0,1,4,32,22,125.5,128,126,123.5,129,100.5,93.5,127,118.6,131.3,0,0,0,0,0
50556,9.81881581891182,0,0,0,2,44,20,90.5,96,86.5,84.5,87,71.2,100.3,130.7,97.7,94.8,0,0,0,0,0
50557,9.14251553005306,0,0,1,5,28,23,135,166,160,116.5,139,128.2,127.3,107.8,101.9,120,0,0,0,0,0
50558,10.2036299813731,0,0,0,5,16,27,72.5,74.5,75,74,70.5,44,56,70.5,82.8,70.3,0,0,0,0,0
50559,6.58629603184363,0,0,1,4,30,25,109,106.5,101,112.5,112,147.9,125.4,129.1,105,95.7,0,0,0,0,0
50560,8.59642314041941,0,0,0,3,30,26,94.5,86,85,84,90.5,79.5,95.2,110,90.2,89.2,0,0,0,0,0
50561,8.41548619708223,0,0,1,2,76,23,153.5,151.5,150.5,143,139.5,146.6,126.1,117.4,129.1,130.8,0,0,0,0,0
50562,12.5160292666614,0,0,0,3,24,16,69.5,69,67.5,73,68,100.7,60.7,72.7,38.8,54.8,0,0,0,0,0
50563,9.83606877131465,0,0,0,7,16,18,104.5,102.5,102,101,106.5,83,88,107.5,107.3,88.3,0,1,0,0,0
50564,12.3853284957644,0,0,0,2,38,24,70,75,74,75,67.5,53.7,62.5,69.3,79.5,75.3,0,0,0,0,0
50565,10.7910681287883,0,0,0,2,44,20,83,88,85.5,90.5,86.5,64.5,47.5,55.2,93.8,77.8,0,0,0,0,0
50566,9.67258540537578,0,0,0,6,16,15,81.5,85.5,88,92.5,90.5,71.7,53.5,59,81.3,91,0,1,0,0,0
50567,14.569697112933,0,0,0,5,14,20,69.5,62.5,66,64,65,90.4,84.7,97.8,51.7,68,0,0,0,0,0
50568,11.4311858803973,0,0,0,4,16,24,62,65.5,63,64.5,66.5,88.7,90.5,58,58.5,50,0,0,0,0,0
50569,9.09261944940847,0,0,0,4,18,14,70,68.5,66.5,69.5,62,40.3,62.2,75.1,77.2,65.2,0,0,0,0,0
50570,8.26789123490216,0,0,1,4,34,17,54.5,72,90,147,129,92.3,116.5,109.9,106.7,98.8,0,0,0,0,0
50571,13.7479425207019,0,1,0,3,48,27,143,149,148.5,142,143.5,156.1,158.9,142.7,148.9,151.8,0,0,0,0,0
50572,13.3294579321824,0,0,1,3,50,22,141.5,136,139,146,147,145.1,117,126.4,146,146.2,0,0,0,1,0
50573,10.3182332291722,0,0,0,7,10,18,65.5,68,64.5,68,68.5,64.8,83.8,91.6,91.8,92,0,0,0,0,0
50574,6.87773313075394,0,0,0,5,14,9,73.5,72.5,77.5,67,61.5,57.9,49.2,49.5,58.3,56.5,0,0,0,0,0
50575,10.2682959258276,0,0,0,1,92,19,89,91,85,81.5,82,93.9,97.6,103,98,80.2,0,1,0,0,0
50576,9.77689192415703,0,0,0,5,14,18,70.5,76.5,66.5,69.5,66.5,81.3,59.6,80.7,60.8,74.8,0,0,0,0,0
50577,12.0728089332012,0,0,0,2,44,17,88,85.5,82.5,87,84,68.5,59.5,56.2,68.5,75.4,0,0,0,0,0
50578,9.6414844883032,0,0,0,6,16,13,90,85.5,84,83,89.5,96,102.2,97,77.8,90.8,0,0,0,0,0
50579,6.75916226090947,0,0,0,7,10,22,68,63,60,65.5,69,66.2,90.2,92.9,95,70.7,0,0,0,0,0
50580,11.1004739006626,0,1,0,5,36,27,169.5,169.5,175.5,177,168.5,158.7,175.8,150.2,156.8,150.8,0,0,0,0,0
50581,10.7405204963166,0,0,0,5,18,24,51.5,75,84,88.5,71,121.4,107.2,80.1,79.5,93,0,0,0,0,0
50582,6.07615816125925,0,0,0,5,14,12,63.5,54,57,62.5,60,102.7,100.1,99.5,96.3,59.7,0,0,0,0,0
50583,12.5627317902695,0,0,0,5,14,17,65.5,69.5,72.5,69.5,72,95.9,90,92.2,95.8,118.8,0,0,0,0,0
50584,11.828077621358,0,0,0,3,34,16,87.5,85.5,98,94,98.5,60.8,86.2,102.4,112.8,97.9,0,0,0,0,0
50585,13.2733102810627,0,0,0,3,30,27,94.5,94.5,89,90,96.5,82.6,95.8,93.9,78,88.5,0,0,0,0,0
50586,9.3846034008094,0,0,0,2,44,16,86.5,80.5,81,86.5,87,67,78.7,75.8,53.1,68.5,0,0,0,0,0
50587,1.65457198292216,0,0,1,6,12,22,65,68.5,60,68,73.5,133.6,127.5,117.8,105.6,99.5,0,0,0,0,0
50588,10.9171989600779,0,0,0,3,24,20,69.5,66.5,65,67,69,71.2,85.8,73,66,62.4,0,0,0,0,0
50589,11.5210908979988,0,0,0,6,12,18,66.5,66,69.5,72,73.5,83.2,68.3,76,97.8,78,0,0,0,0,0
50590,9.0381333342603,0,0,1,4,30,22,145,118,98,102,115.5,140.3,148.9,100.9,124.6,117.4,0,0,0,1,0
50591,11.2104565098998,0,0,1,5,26,23,129,131,126.5,123,122.5,138.7,141.8,151.3,136.7,125.2,0,0,0,0,0
50592,14.9189318483498,0,0,0,5,24,20,117.5,110.5,114,108,107,94.8,96.2,90.5,71.9,113.5,0,0,0,0,0
50593,9.92624665562998,0,0,0,3,36,28,101,105.5,103.5,99,100,61.7,87.5,73.5,115,86.3,0,0,0,0,0
50594,10.786535876396,0,0,0,4,20,20,70,65,73.5,67.5,67.5,113,90.8,77.2,81.2,63.4,0,1,0,0,0
50595,11.2420220048022,0,0,0,4,24,22,106.5,96,95.5,97.5,95,71.8,73.8,69.2,69,60.8,0,0,0,0,0
50596,12.764107539198,0,0,0,2,36,7,68.5,71,66,68.5,68,75.3,99,85.2,57.5,89.7,0,0,0,0,0
50597,5.46804078562419,0,0,1,6,22,21,121,126.5,121.5,122.5,124.5,114.2,105.6,107.7,101.1,114.5,0,0,0,1,0
50598,9.61847127595176,0,0,0,3,28,18,78.5,77.5,79.5,79.5,63,60.8,49.6,57.3,67.2,61.7,0,0,0,0,0
50599,7.51130209720571,0,0,0,5,20,21,90,88,88.5,93,84.5,103.5,94,78.9,77.3,75,0,0,0,0,0
50600,13.331060856959,0,0,0,4,28,22,116.5,111.5,111.5,101,106.5,102,113.2,86.5,89.5,87.8,1,0,0,0,0
50601,6.5119668145619,0,0,1,7,24,18,169,176.5,158,145.5,138,130.6,149.7,129,134.3,121.7,1,0,0,1,0
50602,10.9763496811658,0,0,0,7,10,19,57,58.5,63,67.5,69.5,85.2,67.9,77,71.8,53.5,0,0,0,0,0
50603,8.41402916551164,0,0,0,6,14,21,86.5,80,76.5,81.5,82.5,80.9,99.5,105.9,90.6,84.3,0,0,0,0,0
50604,12.5702819312339,0,0,1,2,56,22,106.5,106,104.5,106.5,111,102.5,101.8,114,87.5,109.7,0,0,0,1,0
50605,9.19417559120814,0,0,1,3,30,18,89,96.5,89.5,91,92.5,108.4,110,107.5,109.7,109.1,0,0,0,0,0
50606,7.68798325907361,0,0,0,2,28,18,64.5,57,54.5,55,57,62,65.5,71.7,67.3,42.5,0,0,0,0,0
50607,9.69232943075751,0,0,0,3,24,25,72,77,79.5,84.5,70,58.1,50.2,41.3,68.7,87.6,0,0,0,0,0
50608,9.16499876575158,0,0,0,2,48,16,88,95,90.5,89.5,86.5,82.8,74.2,96.3,96.7,95,0,0,0,0,0
50609,14.2532801654813,0,0,0,6,16,24,87.5,88,90.5,90.5,87.5,64.6,72.7,65.1,83.8,110.2,0,0,0,0,0
50610,11.1575270161084,0,0,0,3,20,16,72,68.5,50,60,61,46.9,48.1,76.2,67.8,57.8,0,0,0,0,0
50611,10.047552320035,0,0,0,4,18,16,59,67,76.5,67,70,50.7,47.4,39.2,60.3,72.6,0,0,0,0,0
50612,12.5659939277508,0,0,0,3,28,19,81,75,79.5,70.5,80,45.5,66,84.2,94.2,89.5,0,0,0,0,0
50613,9.836082950173,0,0,0,6,16,17,95,88,90,86,82.5,85.8,103.2,108.8,79.8,103.2,0,0,0,0,0
50614,10.6210316548705,0,0,1,3,28,27,77,78.5,82,74,94,113,139.6,148.6,124.2,118.3,0,1,0,1,0
50615,3.92831230229933,0,0,0,1,94,15,84,91.5,103.5,93,88,67.5,91.4,93.8,77.7,86,0,0,0,0,0
50616,4.19651544222817,0,0,0,2,40,13,73.5,70.5,71,83.5,76.5,52,60.9,66,46.1,78.6,0,0,0,0,0
50617,10.4799982201243,0,0,0,4,18,22,66,70,70,77.5,76,74,73,102,91,69.8,0,0,0,0,0
50618,5.18493626097182,0,0,0,4,18,22,71,74.5,74.5,75,70,71,67.7,65,88.8,89.9,0,0,0,0,0
50619,12.7882318650681,0,0,0,5,18,16,79,76,80.5,85,83.5,94.7,91.3,111.5,97.2,58.5,0,0,0,0,0
50620,10.1036311464182,0,0,0,7,10,16,68.5,66.5,61.5,57.5,70.5,60.4,69.2,64.7,53.5,63,0,0,0,0,0
50621,9.51621294543569,0,1,0,6,28,28,168,163.5,167.5,171,168,150.6,147.3,158.3,167.9,172,0,0,0,0,0
50622,13.831644530883,0,0,0,1,68,20,67.5,68.5,65.5,70,63,57.8,49.5,86,101.1,65,0,0,0,0,0
50623,11.9346349684819,0,0,0,6,18,24,116,124,113,114,104.5,84.9,90.5,96.8,89.5,101,0,0,0,0,0
50624,13.1672654033845,0,0,0,3,26,16,77,57,73.5,77,71.5,80.7,87.9,86.2,85.2,102.8,0,0,0,0,0
50625,8.80279912434479,0,0,0,3,24,20,70,65.5,66.5,69,68,65.6,60.2,77.8,70,69.3,0,0,0,0,0
50626,6.16876530525834,0,0,0,0,0,24,66,67.5,72.5,72,62.5,47.9,45.5,66.7,76.5,59.2,0,1,0,0,0
50627,8.95497804738714,0,0,0,4,20,25,74,66,74,69.5,72,67.9,69.8,67.8,63,73.8,0,0,0,0,0
50628,9.95344393225681,0,0,0,6,12,17,66.5,60,62,69,65.5,40.4,67.5,60,71.8,51.8,0,0,0,0,0
50629,4.71038205408147,0,0,0,5,14,25,49,72.5,79,71.5,68.5,41.4,48.5,55.5,63.1,55.9,0,0,0,0,0
50630,15.1627206123218,0,0,0,2,40,15,67.5,72,75,79.5,77,67.6,78.5,62.3,59.2,63.8,0,0,0,0,0
50631,7.23428696659195,0,0,0,6,12,22,58,64,67.5,66,69.5,87,83.7,58.5,73.1,72.8,0,0,0,0,0
50632,8.34303918590516,0,0,1,2,62,20,85,101.5,137.5,120,122,85.7,91.3,103.3,117,105.9,0,0,0,1,0
50633,10.4876246459759,0,0,0,6,14,23,95,98.5,95,79,83,92.9,95,75.3,78.3,71.6,0,0,0,0,0
50634,10.0312463797908,0,0,0,7,12,17,92,87,90.5,88.5,78.5,117.6,92.5,85.8,71.5,68.4,0,0,0,0,0
50635,15.5621156225938,0,0,0,6,12,19,72,71,64.5,70,63.5,59.5,72.8,71.2,58,47.4,0,0,0,0,0
50636,9.7131291164519,0,0,0,5,12,14,62,62.5,68,60,61.5,77.8,43.9,64.5,66,56.1,0,0,0,0,0
50637,8.93929711007539,0,0,0,4,18,24,68,68,66,65.5,66.5,54.8,53.9,62,77,46.5,0,0,0,0,0
50638,11.5433949244088,0,0,1,5,22,19,100.5,100,105,104.5,99.5,110.3,98.8,107.6,106.1,99.4,1,0,0,0,0
50639,3.07952518050399,0,0,0,2,40,19,77,80.5,77.5,65.5,64,80.9,55.2,50.6,61.1,44.1,0,0,0,0,0
50640,15.7404238320014,0,0,1,6,16,27,89,84.5,76.5,81,90.5,95.5,82.2,94.9,118.8,111.8,0,0,0,0,0
50641,11.3706779656692,0,0,0,8,10,17,73.5,69,68,65.5,68,72.8,52,71.5,95.6,81.1,0,0,0,0,0
50642,8.89657504042384,0,0,0,4,20,28,77.5,76,72.5,73.5,66,41.4,74.7,94,63.5,73.9,0,0,0,0,0
50643,6.53455794232714,0,0,0,3,22,19,62,66.5,69.5,64.5,66,55.8,69.5,73.2,63.8,44.1,0,0,0,0,0
50644,11.2809185440928,0,0,0,4,18,19,71,66.5,67.5,64,65.5,58.1,51.4,55.8,78.8,81.5,0,0,0,0,0
50645,9.81281091225051,0,0,0,8,0,17,22.5,22.5,33.5,18.5,54,52.6,61.2,79,85.8,65.7,0,1,0,0,0
50646,5.96931883339564,1,0,0,7,28,21,155,155.5,167,188.5,170.5,208.2,211.9,226,192.8,178.7,0,0,0,1,0
50647,11.2917307330164,0,0,0,2,40,13,80,73,57.5,62.5,67,66.8,51.3,77.7,93,79.8,0,0,0,0,0
50648,11.2250434750455,0,0,0,4,22,19,81.5,81.5,86,90,84,82,94.8,114.1,73.5,98.8,0,0,0,0,0
50649,10.3804025556313,0,1,0,6,32,26,173.5,181.5,187,181.5,183,188.9,190.9,207.1,214.6,179.9,0,0,0,1,0
50650,6.27177771743008,0,0,0,5,26,22,128.5,123,124,127.5,120.5,135.6,90.8,52.1,75.5,73,1,0,0,0,0
50651,10.3278921962576,0,0,0,0,0,17,65.5,64.5,65.5,68,65.5,85,82.8,84.2,73.4,64.8,0,0,0,0,0
50652,4.29098752526803,0,0,0,6,16,28,87.5,85,85.5,87.5,86,72.8,78.5,72.2,77.5,50.5,0,0,0,0,0
50653,5.08656033926613,0,0,0,5,16,16,59,64,66,73.5,71,76,83.7,114.3,98.5,89.8,0,1,0,0,0
50654,12.0294531277304,0,0,0,3,24,21,65,65,64.5,69.5,71.5,79,57,60.8,97.5,95,0,0,0,0,0
50655,8.92593054150671,0,0,1,3,40,23,107.5,108.5,114.5,112,106.5,126.2,117.8,136.3,133.8,128.2,0,0,0,0,0
50656,8.12819991191951,0,0,0,5,18,17,85,91.5,87,86.5,87.5,98.2,91.7,74.2,95.1,76,0,0,0,0,0
50657,12.6606137327694,0,0,1,4,26,24,100.5,106,108.5,107.5,108,96.2,115.2,103.8,115.4,102.5,0,0,0,1,0
50658,4.30184048850848,0,0,0,4,20,26,78,72,67,67,77,79.6,88.5,97.2,106.5,116,0,0,0,0,0
50659,14.4125371315762,0,0,0,5,20,22,100.5,98,92,96.5,102.5,77.8,86.8,103.9,103.2,81.5,0,0,0,0,0
50660,10.7179600975603,0,0,0,4,22,18,83,88,96.5,91,92,64.5,74.7,84,75.7,80.8,0,0,0,0,0
50661,7.5339536074648,0,0,0,3,30,30,88,87,91,90,90.5,76.8,94.5,115.2,107.9,85.5,0,0,0,0,0
50662,13.7961709152704,0,0,0,3,28,22,87,77.5,81.5,84.5,84.5,86.4,95.8,76.8,64.8,70.4,0,0,0,0,0
50663,12.5638659670328,0,1,0,3,64,30,184,183,186,187.5,187,190.5,174.1,191.8,205.3,197.4,0,0,0,1,0
50664,11.3165138639831,0,0,0,8,10,20,67,66.5,74,70,68,77.3,81.8,52.9,86.2,70.7,0,0,0,0,0
50665,10.7772768373753,0,0,0,6,16,17,83.5,88,88,87.5,79.5,118.1,81.8,82,73.2,78.1,0,0,0,0,0
50666,13.0352534318276,0,0,1,8,16,21,132.5,125,128,124.5,127.5,155.5,138,145.2,152.5,127.8,0,0,0,0,0
50667,11.3539516330377,0,0,0,4,22,19,63.5,72.5,80.5,83.5,74.5,81.3,99.6,59,66,67.9,0,0,0,0,0
50668,11.4780324602233,0,0,0,6,12,23,68.5,66,67.5,64,63.5,70.7,64,36.3,46.1,58.7,0,0,0,0,0
50669,11.5874035955432,0,0,0,4,18,20,64.5,65.5,69,68,71,71.4,86.6,93.3,75.1,73.9,0,0,0,0,0
50670,19.8130825682794,0,0,0,5,16,14,68,66,72,72,66.5,73.8,75.3,80,51,70.3,0,0,0,0,0
50671,3.64305109422217,0,0,0,5,16,19,61.5,72,67.5,68.5,70.5,50,55.7,57,84.2,61.5,0,0,0,0,0
50672,12.7775972334319,0,0,0,5,18,16,89,83,82.5,85,88.5,91.5,89.2,80.7,56.8,78,0,0,0,0,0
50673,7.71587413942169,0,0,0,5,14,25,73.5,78.5,66,63.5,72.5,60.6,57.6,56.5,86.6,84,0,0,0,0,0
50674,7.87780220264364,0,0,1,5,22,15,110,107.5,114.5,113,112.5,106.4,123.5,127.8,112.5,106.8,0,0,0,0,0
50675,5.54198334471313,0,0,1,7,16,22,93.5,93,99.5,100,113.5,84.2,90,115.6,157.8,153.2,0,0,0,1,0
50676,8.32687749059187,0,0,0,3,24,15,79,67,65,69,73.5,82.8,64.3,56,80.2,79.3,0,1,0,0,0
50677,5.79468459555418,0,0,0,6,12,25,68.5,63,61.5,65.5,59,77.6,89.9,80.3,52.9,43.8,0,0,0,0,0
50678,8.99104015596066,0,0,0,5,14,22,63.5,66,62,64.5,63,38.2,30.4,23.9,31.1,55.4,0,0,0,0,0
50679,7.82353652153575,0,1,0,7,22,26,141.5,142.5,137,142,138.5,151.4,168.5,161.2,149.7,149.1,0,0,0,1,0
50680,7.22339872107586,0,0,0,6,12,21,68.5,67.5,64.5,69.5,78,69.2,75,65.2,93.2,79.5,0,0,0,0,0
50681,8.09640927770505,0,0,1,0,0,25,119.5,126,128.5,120.5,119,101.2,105.4,107.4,113.6,111.6,0,0,0,0,0
50682,5.71540537948154,0,0,1,6,16,18,91,88,88,85.5,83,107.5,116.1,112.5,83.8,82.8,0,0,0,0,0
50683,4.35105445601243,0,0,0,6,16,19,72,88.5,95.5,80.5,91.5,58.8,68.5,54.6,45.6,67.2,0,0,0,0,0
50684,14.102106373987,0,0,1,6,18,27,108,104,107.5,104.5,112.5,107.4,123.2,118,117.2,101,0,0,0,1,0
50685,13.9297343192871,0,0,1,3,38,29,112,107,109,111.5,103,103.2,135.5,125.5,98.3,92.4,1,0,0,1,0
50686,13.2664749448122,0,0,0,3,26,20,84.5,79.5,75.5,81.5,88.5,74,47.6,54.9,58.9,67.8,0,0,0,0,0
50687,10.8785345301972,0,0,0,2,30,27,58,59.5,59,62,70,95,72.2,90.6,94.4,79.5,0,0,0,0,0
50688,10.2581089542056,0,0,0,7,10,18,67.5,68.5,68.5,66.5,70.5,81.8,78.8,93.6,93.7,62.2,0,0,0,0,0
50689,8.63366692719049,0,0,0,5,18,18,84.5,85.5,79.5,95,88.5,78.5,79.5,114.5,85.4,111,0,0,0,0,0
50690,11.3015857091021,0,1,0,3,56,25,163.5,167.5,171,167,169,176.4,180,206.2,191.6,178.2,0,0,0,1,0
50691,7.47592730769972,0,0,1,8,16,18,121,115,106,99,118,106.4,115.2,127.8,132.4,132.7,0,1,0,0,0
50692,7.87789777141853,0,0,0,2,50,21,79.5,94,105,100,89.5,68,66.3,94.3,90.5,100.6,0,0,0,0,0
50693,6.80671254979318,0,0,0,5,16,12,67,69.5,72,73,65,50.5,70.5,48.1,61.8,34.6,0,0,0,0,0
50694,10.9908177797346,0,0,0,1,88,20,90.5,88,88,87,83,91.2,81.1,80.6,104.7,95.6,0,1,0,0,0
50695,12.0087485835056,0,0,0,4,18,15,67,73.5,66.5,65,65.5,80.2,51.5,61.6,58.9,79.9,0,0,0,0,0
50696,9.0743119141316,0,0,0,3,26,14,72,74.5,72.5,71,75.5,63.3,74.4,66.7,59.7,58.2,0,0,0,0,0
50697,6.36439030046813,0,0,0,3,38,24,110,107,107.5,106.5,102,119.5,101.5,89.5,82.2,76.3,1,0,0,0,0
50698,11.3101065936994,0,0,0,4,28,20,105,105,76.5,68,95.5,105.8,111,108,75.2,79,1,0,0,0,0
50699,11.5715973912066,0,0,0,3,34,16,95,97.5,89,105,94.5,99.5,92.1,76.8,61.3,66.7,0,0,0,0,0
50700,10.4768575593501,0,0,0,1,66,22,67,74,66,65.5,67,91,73.3,74,58.1,74.5,0,0,0,0,0
50701,10.3574944952857,0,0,0,3,22,19,72,70,64.5,59.5,57,84.6,87,78.6,78.6,57.7,0,0,0,0,0
50702,13.9669626126216,0,0,0,4,26,22,106.5,110,110,107.5,104,98.2,114.1,100.9,95.2,90.4,0,0,0,0,0
50703,4.70036037843517,0,0,0,5,16,19,71.5,72.5,73.5,69,64,49.2,52.5,26.2,37.9,64.7,0,0,0,0,0
50704,8.25970081313213,0,0,0,5,14,20,70,65,69,70.5,74.5,75.1,63,67.5,93.3,77.8,0,0,0,0,0
50705,12.702182245665,0,0,0,4,24,18,91,87.5,88.5,89,90,70.2,75.6,71,71,85.3,0,0,0,0,0
50706,14.4087968866936,0,0,0,3,18,18,45.5,52.5,53,49.5,56,34.8,58.8,44,37.9,28.2,0,1,0,0,0
50707,11.5558484386254,0,0,0,6,14,17,67,61,71.5,66,76.5,70.2,58.4,77.4,67.8,72.5,0,0,0,0,0
50708,9.73434191273823,0,0,0,8,12,21,57,75,99.5,103.5,92,88.8,76.9,77.2,79.9,84.7,0,0,0,0,0
50709,7.16093877184838,0,0,0,3,26,16,76,75.5,70,66.5,70.5,51.7,44.1,55.2,73.8,74.7,0,0,0,0,0
50710,12.9258600114441,0,0,0,5,18,25,88,89,89.5,85,85.5,82,90.7,76.5,67.7,74.5,0,0,0,0,0
50711,9.20116978867603,0,0,0,6,14,24,72.5,74,72.5,70.5,64,102,88.5,73.2,98.9,74,0,0,0,0,0
50712,9.02698434752085,0,0,1,4,28,21,102.5,105,110.5,105.5,107,121.9,104.3,117.6,124.7,111.5,1,0,0,0,0
50713,15.1629930515795,0,0,0,6,16,20,93.5,87,80.5,89.5,85,78.9,72.2,73.6,55.7,43.1,0,0,0,0,0
50714,10.2019629226959,0,0,0,4,16,21,66.5,65,67.5,62.5,61,86.2,89.5,93.2,86.3,53.6,0,0,0,0,0
50715,4.17580429406495,0,0,0,1,68,16,64,67,75.5,69,67.5,77.5,63,70.7,82.8,75.8,0,0,0,0,0
50716,12.3406425715355,0,0,0,3,38,23,113,114.5,111,108.5,104,84.4,115.3,84,75.5,121.4,1,1,0,0,0
50717,12.3632426035964,0,0,0,5,14,20,71.5,69.5,72,66,71.5,69.5,104.8,95,70,90.2,0,0,0,0,0
